Foot Length, Foot Width
0.1556264964086193,0.6464485235434956
0.15391304347826087,0.6260869565217392
0.18466616766482213,0.7209000133106741
0.1628721541155867,0.6392294220665499
0.16569037656903765,0.5857740585774058
0.14542190305206462,0.6104129263913823
0.19771866647942662,0.7717985875967912
0.1547911547911548,0.5487305487305487
0.18249693065267256,0.7123253047426885
0.15261382799325462,0.5733558178752108
0.18653760637859143,0.7284109896199854
0.17081777215966876,0.6669100569089953
0.17980400558332368,0.7020499442443716
0.18309723923875507,0.7146567923058285
0.150210970464135,0.6329113924050633
0.16432700247729148,0.6688687035507845
0.18609430507279878,0.7267055795406789
0.1554054054054054,0.6334459459459459
0.1583044982698962,0.6401384083044983
0.19490302851523858,0.7610775024740655
0.18237542346268287,0.7122032261998632
0.19534367608750314,0.7628629054717485
0.152991452991453,0.6068376068376068
0.154281098546042,0.6219709208400647
0.15693112467306017,0.5841325196163906
0.18441779587932142,0.7198649395348333
0.14893617021276595,0.5702127659574469
0.1597051597051597,0.5978705978705979
0.18323990761282546,0.7155375537703095
0.14948453608247422,0.6701030927835051
0.17860383987913664,0.6972462326239975
0.16390584132519617,0.6625980819529207
0.19041777916104397,0.7430519602385198
0.1476510067114094,0.5956375838926175
0.1878272988691632,0.7335631291355942
0.16824849007765316,0.6902502157031923
0.1584241408214585,0.6454316848281643
0.1862685609251344,0.7275107563113528
0.16423948220064724,0.6067961165048544
0.1588477366255144,0.6419753086419753
0.14743049705139005,0.5981465880370682
0.181404728708959,0.7080455705611665
0.18110917573357668,0.707222270034245
0.15240641711229946,0.6149732620320856
0.1519097222222222,0.625
0.15171288743882544,0.5791190864600326
0.1558872305140962,0.6301824212271974
0.1853944157468161,0.7235855501707921
0.1910264609726942,0.7459846849933524
0.1598639455782313,0.663265306122449
0.17951006771288203,0.7011167179719991
0.18386192206644583,0.7179678410971142
0.17816148983456145,0.6957269608204197
0.16432337434094904,0.5887521968365553
0.15128205128205127,0.5213675213675214
0.18397511021004753,0.7180440017333226
0.1758798925756424,0.6868349184232476
0.1584875301689461,0.5953338696701529
0.20425755781229352,0.7974773664337206
0.1583710407239819,0.6153846153846154
0.18529503463060462,0.7233536005421349
0.1510966693744923,0.6498781478472787
0.19172282467708127,0.7484778738067809
0.17668636302366422,0.6899474600207228
0.19925945933175987,0.7781382749601632
0.17012448132780084,0.6473029045643154
0.1583747927031509,0.5721393034825871
0.18081604547733693,0.7057597073528848
0.19687828389272916,0.7688145091423098
0.15290269828291086,0.5641864268192969
0.14924114671163574,0.5902192242833053
0.1911894977595479,0.7466178082756649
0.15736040609137056,0.6514382402707276
0.17990453056569314,0.7026209395287998
0.1563467492260062,0.6424148606811146
0.15688073394495414,0.6513761467889908
0.1608,0.632
0.1809032674991686,0.7060544421457037
0.1564102564102564,0.6153846153846154
0.15123194562446898,0.6202209005947323
0.1420017108639863,0.6330196749358425
0.16090985678180286,0.6318449873631002
0.1496,0.64
0.15243342516069788,0.6152433425160697
0.18577193174597773,0.7252160025149323
0.1790620496093427,0.6992580093136985
0.1892292979098287,0.7391068692967808
0.1498344370860927,0.5794701986754967
0.17586439936149675,0.6865593652496482
0.1764252846257878,0.688741105924274
0.15397489539748954,0.6108786610878661
0.17131464114063386,0.6691095561337527
0.1886751058504073,0.7364284198793741
0.18348549142262097,0.7162284836745914
0.1594996090695856,0.578577013291634
0.17835328076300164,0.6961937650478339
0.16933664594283487,0.661305333695299
0.17088055797733218,0.6364428945074107
0.16045380875202594,0.6645056726094003
0.15476190476190477,0.5867346938775511
0.16247755834829444,0.5834829443447037
0.16287878787878787,0.6590909090909091
0.173414820473644,0.6111535523300229
0.15820642978003385,0.583756345177665
0.19634371697444353,0.7667262812922393
0.1738765682636192,0.6789877161399233
0.16101026045777428,0.5603788476716653
0.16275303643724695,0.582995951417004
0.15918367346938775,0.5877551020408164
0.1714702648632295,0.6696354589950008
0.15847457627118644,0.635593220338983
0.1752304951407389,0.6843413092991032
0.14880493446414803,0.6322282189668467
0.1906698805331073,0.744216834565087
0.18802272452227903,0.7340005345144185
0.15896980461811722,0.6483126110124334
0.14273430782459157,0.6018916595012898
0.15511265164644714,0.6325823223570191
0.15593220338983052,0.6864406779661016
0.17358803986710963,0.7641196013289037
0.1735925296753712,0.6776752708465984
0.18620452545954286,0.7269864438190712
0.17699760590728095,0.6911796463695513
0.17526238487578386,0.6843875810710395
0.1568791946308725,0.7046979865771812
0.14359861591695502,0.6141868512110727
0.1814072809761302,0.7083833162599249
0.14773629864972201,0.5718824463860206
0.17913875641594307,0.6994010153027541
0.1680051452491938,0.6557163724813619
0.17748875957807592,0.6931388976770286
0.15254237288135594,0.6779661016949152
0.1556264964086193,0.6863527533918595
0.1542952460383653,0.6088407005838198
0.18411542682022927,0.7191391999712394
0.16789173293088733,0.6557505644533017
0.17324690136255538,0.6765740034716821
0.16925386687334815,0.6609228398911892
0.18168622765628367,0.7093462810412862
0.16337191810441054,0.6379342189732782
0.18490391206909038,0.7217728383904314
0.1838590522013088,0.717954580430615
0.1594792514239219,0.5777054515866558
0.1831459981725995,0.7151036303249637
0.1387900355871886,0.6583629893238434
0.17597469589195466,0.6871710725796697
0.17403071843297116,0.6796003625042577
0.17587440361028317,0.686809555789263
0.17073170731707318,0.6422764227642277
0.15612489991993594,0.6244995996797438
0.17799643866716816,0.6948597247566349
0.1915724939411811,0.7477832468267253
0.14249363867684478,0.6106870229007634
0.1564625850340136,0.5867346938775511
0.15166666666666667,0.6
0.17296396472448086,0.6751678135904147
0.16233225547718114,0.6336555248834319
0.1555360281195079,0.6502636203866432
0.1493993993993994,0.5780780780780781
0.1522880720180045,0.5851462865716429
0.18824069338561894,0.7347736867988264
0.17382953002607518,0.6787703685117296
0.18107996528958833,0.70708729855039
0.1755938194745919,0.6854111727562364
0.15866209262435677,0.6518010291595198
0.18161645526157894,0.7092413698730492
0.14883346741753822,0.6033789219629928
0.15181518151815182,0.6270627062706271
0.17079189069035586,0.6669827385242388
0.14644351464435146,0.5523012552301255
0.15553745928338764,0.5781758957654723
0.17610101291429894,0.6873454864943104
0.1703218969629372,0.6649069671954058
0.1792031153772015,0.699592419210706
0.1805192233937641,0.7049269375611328
0.15443037974683543,0.6329113924050633
0.15838247683235046,0.6065711878685762
0.15710919088766692,0.589159465828751
0.18150029641880752,0.7084871563039974
0.17886400471506766,0.6981314815437277
0.15911111111111112,0.5955555555555555
0.18802999241564447,0.7342673146314153
0.1561712846347607,0.6129303106633082
0.1747980771925628,0.6824441706988132
0.14930875576036867,0.5898617511520737
0.17568067915384686,0.6857104569259342
0.1899746708373858,0.7417226369240211
0.15824915824915825,0.6313131313131314
0.18320413304413227,0.7154827415715156
0.16570486397361914,0.6430338004946414
0.16262705238467554,0.6489444878811571
0.14571657325860687,0.5844675740592473
0.18336496024981097,0.7160047029459595
0,0.6143896523848019
0.17910498032488925,0.6990328186188843
0.17641930923992113,0.6887134957072771
0.15457413249211358,0.6545741324921136
0.16338751069289992,0.5988023952095808
0.16267942583732056,0.5342902711323764
0.15897858319604613,0.6342668863261943
0.1632,0.736
0.15879478827361562,0.7166123778501629
0.15634920634920635,0.6190476190476191
0.1832539245244421,0.7152697307652596
0.15765069551777433,0.6105100463678516
0.17662274553718846,0.6897562347292933
0.1533442088091354,0.6769983686786297
0.15993665874901028,0.6334125098970704
0.17427878985690443,0.6803464997004322
0.1610738255033557,0.662751677852349
0.19279415074125067,0.7525731236751796
0.17829883157748647,0.6962569791027104
0.15562913907284767,0.6208609271523179
0.17957719028247063,0.7011084118941546
0.16652719665271967,0.6443514644351465
0.16554054054054054,0.6841216216216216
0.16200657894736842,0.6167763157894737
0.1845206766399107,0.7203403163871192
0.19442149963856617,0.7592268587345412
0.17720162841909076,0.6916045158464023
0.16950291942955617,0.6618846384368745
0.15224111282843894,0.6182380216383307
0.15817490494296577,0.5855513307984791
0.15546875,0.65625
0.16028708133971292,0.6060606060606061
0.1651009292310297,0.6444091638370099
0.17687888937583562,0.6907341619717917
0.18618495502306187,0.7266668040670541
0.16680032076984763,0.6495589414595028
0.17016524602769154,0.6641831367330477
0.15234375,0.5703125
0.16470588235294117,0.6274509803921569
0.15695067264573992,0.530642750373692
0.17512480270219824,0.683852940643427
0.15027977617905675,0.6075139888089529
0.14661354581673305,0.6294820717131474
0.15901360544217688,0.5782312925170068
0.1741843355646466,0.6799100586799622
0.15699100572363042,0.6214227309893704
0.15417376490630325,0.6473594548551959
0.15567765567765568,0.6227106227106227
0.17240107734709748,0.6733532081150285
0.1491442542787286,0.5949470252648736
0.15187713310580206,0.5887372013651877
0.1753814805793398,0.684836638671807
0.14941634241245136,0.5369649805447471
0.15210355987055016,0.598705501618123
0.16958044644311424,0.661863113258572
0.15555555555555556,0.6349206349206349
0.1785106666148366,0.6971310337106421
0.15262321144674085,0.5882352941176471
0.19392692655637445,0.7570659383283799
0.1799984692026412,0.7025207103251253
0.14826021180030258,0.6127080181543118
0.1750367859818737,0.683647917129901
0.17712336919179655,0.6913468149243538
0.19247280276885614,0.7512110755734948
0.1627131140765973,0.6354153423762217
0.17632048555058374,0.6882568651954171
0.17546410344966504,0.6849136988989183
0.16179775280898875,0.6292134831460674
0.17803953042148524,0.6949540742936346
0.15848406546080965,0.6287683031869079
0.15004055150040552,0.5109489051094891
0.17212650170752294,0.6722795088892128
0.17103109656301146,0.6546644844517184
0.17037841594156403,0.6650722129463283
0.1721743943862393,0.6723057835841204
0.1599684791174153,0.6304176516942475
0.17526192775015026,0.684182819362307
0.15345699831365936,0.6323777403035413
0.17171346233316745,0.6705653998617978
0.1521555367709214,0.5409974640743872
0.14778694673668416,0.6076519129782445
0.15311004784688995,0.6459330143540669
0.16139240506329114,0.625
0.18083369872633362,0.7061650610337904
0.17659105579160844,0.6896098072396686
0.15602836879432624,0.6067769897557131
0.18108434555475147,0.7069994303636705
0.17192880341879352,0.6713660126275189
0.18563396300744492,0.7249196727990838
0.17149151476151264,0.6695398559468665
0.1650561479690876,0.6442022449221256
0.17235070005349484,0.6728267385668363
0.18077020116949252,0.7058716605133619
0.15371762740183792,0.6098579782790309
0.18722216424307753,0.7311140957098347
0.15651438240270726,0.6175972927241963
0.1742170312811976,0.6800611344178169
0.15544871794871795,0.6490384615384616
0.17336247696318624,0.676711745480068
0.15013404825737264,0.6344950848972296
0.15079365079365079,0.6060606060606061
0.15561015561015562,0.6715806715806716
0.14156378600823044,0.5761316872427984
0.16951879546976834,0.6619579961957006
0.1561733442354865,0.6295993458708095
0.17537965535437772,0.6848282049307248
0.16923581399117288,0.660839423689229
0.1788867542549959,0.6985534833158888
0.16091954022988506,0.6157635467980296
0.17595455338911337,0.687078000954392
0.17931228380597028,0.700202826097929
0.16264591439688716,0.6070038910505836
0.17042509866939765,0.6654795857265607
0.15639445300462249,0.6009244992295839
0.1417910447761194,0.5306799336650083
0.1721391939562097,0.6718494411383272
0.17338055413127657,0.6767952738989457
0.1576,0.632
0.1773863018785584,0.6926654756454449
0.1739367229327864,0.6792656703182864
0.15942028985507245,0.6479113384484229
0.1811260150283122,0.7070836823909399
0.15330739299610896,0.6147859922178989
0.15427215189873417,0.5854430379746836
0.16195569136745608,0.6417112299465241
0.16154687469738319,0.6307195627257738
0.15768930523028885,0.6167056986729118
0.1548956661316212,0.5537720706260032
0.17278521618390222,0.6747362801403156
0.16025137470542028,0.6441476826394344
0.1805007856656083,0.7049489553425046
0.17231685521934786,0.6729640464316085
0.17641880826562664,0.6889164728734627
0.15298804780876493,0.5816733067729084
0.17053285028820706,0.6659774691508745
0.16739177098011643,0.6535329475143655
0.1772575638036157,0.6918629741516762
0.17955268094508195,0.7008886589394719
0.14926660914581535,0.543572044866264
0.17127410642741372,0.6688257445843223
0.17382886789991447,0.67886677868712
0.16684152688256845,0.6512672126814446
0.1588109558365641,0.6198583294994089
0.18301803583622814,0.7147331537948333
0.15228013029315962,0.5944625407166124
0.1745849512380991,0.6813584714323199
0.17045857587567007,0.6657298810670995
0.16965156998881734,0.662476786474776
0.14893617021276595,0.6089508437270725
0.15871774824081314,0.5942142298670836
0.17852194361244034,0.6968678179500287
0.1601231716705158,0.6312548113933795
0.15298804780876493,0.5816733067729084
0.14903129657228018,0.6259314456035768
0.17272837307614558,0.6743752622551639
0.16758457907159716,0.6058221872541306
0.17601589504053328,0.687054748488918
0.15937731653076354,0.6226834692364714
0.15822291504286828,0.5923616523772408
0.16066282728624243,0.627404526604898
0.14901960784313725,0.5803921568627451
0.15709728867623604,0.6379585326953747
0.17159110611564715,0.6698056287415949
0.16370106761565836,0.5836298932384342
0.15119145439605589,0.5669679539852095
0.15223880597014924,0.5895522388059702
0.16137123745819398,0.6020066889632107
0.15215686274509804,0.5568627450980392
0.15040650406504066,0.6097560975609756
0.16186770428015565,0.6303501945525292
0.16846313345575428,0.6578325795425458
0.15564516129032258,0.5564516129032258
0.17484337762253468,0.68245149167985
0.15577078288942695,0.6214689265536723
0.16045380875202594,0.6564019448946515
0.1589519650655022,0.6200873362445415
0.14946889226100152,0.5690440060698027
0.17961150687879948,0.7010537933299114
0.15356885364095169,0.6128334534967557
0.16599407502722052,0.6479011231184542
0.16487730061349692,0.6671779141104294
0.1600598354525056,0.5833956619296934
0.17583187346395376,0.6863068438940065
0.16732751784298175,0.626486915146709
0.1735106650504144,0.6772970023782993
0.15640194489465153,0.6645056726094003
0.1697318948480117,0.6628479402114458
0.1507870753935377,0.6213753106876553
0.17370899627322275,0.6780140057243607
0.16112412072834623,0.6289381274054703
0.15306915306915306,0.6138306138306139
0.15407629020194466,0.605833956619297
0.15425940138142746,0.5832693783576361
0.16124260355029585,0.6139053254437871
0.17784722977904746,0.6944835409060491
0.17241892992480828,0.672945431153588
0.1508718726307809,0.6292645943896892
0.1498069498069498,0.5482625482625483
0.16653250865458646,0.6499313131013897
0.15174506828528073,0.6145675265553869
0.16706986201581792,0.6519529796925224
0.16226326589407164,0.6336842890113187
0.1752993158741653,0.6845582265995339
0.14996232102486812,0.587792012057272
0.16117413841683123,0.6290833228043828
0.15901639344262294,0.5819672131147541
0.1680867544539117,0.635166537567777
0.17011381621506116,0.6640412558341011
0.1720200487828228,0.6717876262867618
0.1593655589123867,0.5966767371601208
0.1644518272425249,0.6727574750830565
0.16364090141557616,0.6388243037720551
0.16439339554917445,0.6030150753768844
0.17814308514184307,0.6953276303779868
0.15071972904318373,0.6096528365791702
0.16944975081065233,0.6614493855779523
0.17098902701515972,0.6677013670983407
0.1674104178141224,0.6538037536581147
0.1600877192982456,0.6505847953216374
0.15513307984790875,0.6311787072243346
0.1637065637065637,0.6640926640926641
0.17017234635336814,0.6642159449126445
0.17633381525751707,0.6883184572179472
0.17330463002529736,0.6764444545396586
0.17174963487502684,0.6707325408217765
0.1624405705229794,0.6735340729001584
0.16532258064516128,0.6129032258064516
0.1712518304844657,0.6687228150610591
0.1752810783441,0.6844739572027468
0.16075700064364787,0.6274987843665337
0.15756559462550399,0.61526082246596
0.17544642437901697,0.685035315263248
0.16627940202163907,0.6491282567182759
0.145,0.5285714285714286
0.17630415597407786,0.6884891000492547
0.15290269828291086,0.5723630417007359
0.15644923500017915,0.6109951359338057
0.1864202945223645,0.7279834389551622
0.16053811659192826,0.6367713004484304
0.1779977547984294,0.6947610434093686
0.16220238095238096,0.6398809523809523
0.16466871036031838,0.6426820869672797
0.15378356387306755,0.5939788445890968
0.16544104434986565,0.6457094238195099
0.16878052910900002,0.6587357077666262
0.17161948340690197,0.6700340297680838
0.1646357107941053,0.6428877762604431
0.16200294550810015,0.5670103092783505
0.15224358974358973,0.5368589743589743
0.1689085553144965,0.6592328526593491
0.1647749101239591,0.6435309688154681
0.17792945126929485,0.6947592095487601
0.1565362198168193,0.5911740216486262
0.15587683944863642,0.6082697276525572
0.16217888329227687,0.6332943858321529
0.15165876777251186,0.6240126382306478
0.1646147238182197,0.6427908026136856
0.14649190439475712,0.5782575173477256
0.16788820486271408,0.65554876047035
0.1680323856452241,0.656214970616513
0.16785111516597762,0.6554702042658841
0.15615615615615616,0.5930930930930931
0.15835140997830802,0.6796818510484454
0.146677471636953,0.5510534846029174
0.15848214285714285,0.706845238095238
0.17101927462599922,0.6678411309759387
0.15472312703583063,0.5781758957654723
0.15615384615384614,0.5615384615384615
0.16877876785220172,0.658727569600581
0.16901408450704225,0.6004447739065975
0.16108949416342414,0.6147859922178989
0.17137395689689194,0.6691904527797895
0.16733772686557702,0.6533756219952249
0.1598240469208211,0.6744868035190615
0.1535552193645991,0.590015128593041
0.15331278890600925,0.6240369799691833
0.1679529295678568,0.6556617549292965
0.16538876281469939,0.6458293011550121
0.17420794913771084,0.6800191689350795
0.1639748057966581,0.6400122317409161
0.1641862433030386,0.6409001438507003
0.15855457227138642,0.6637168141592921
0.16126482213438736,0.6007905138339921
0.17540509354854356,0.6850469891009008
0.1725119117072645,0.6735716425516226
0.16446190787613843,0.6422629640640372
0.1569052783803326,0.5856832971800433
0.14780600461893764,0.5542725173210161
0.15542135267216012,0.6069655356176326
0.15655572804618012,0.6113259599195036
0.17462640818597502,0.6815500298274344
0.17206479079401588,0.6717016003324624
0.15757575757575756,0.6136363636363636
0.16013236518492546,0.6251231302820952
0.17291143028921876,0.6752211071074041
0.16629874908020603,0.640176600441501
0.16606192122250038,0.6481233522333678
0.1604088829884121,0.6263160433346336
0.16548975114962527,0.6462057771075872
0.155049786628734,0.6116642958748222
0.15570675413790044,0.6080453453961454
0.15118110236220472,0.6062992125984252
0.16258084242373447,0.6348912405625446
0.1610165924678722,0.6284412760437281
0.15958240119313946,0.6413124533929904
0.15273556231003038,0.6231003039513678
0.17505202747367393,0.6833143484063551
0.16571672126718826,0.6471642344104864
0.15390749601275916,0.6698564593301435
0.15659140568099053,0.604515659140568
0.14916666666666667,0.575
0.1724544175927889,0.6734040350417985
0.15830233249098036,0.61817211892404
0.16124484274486012,0.6293239762423714
0.1690526502811933,0.6598986662799516
0.16302652106084242,0.6006240249609985
0.15777777777777777,0.6
0.15823235923022094,0.6200997861724875
0.15517241379310345,0.5877742946708464
0.1510204081632653,0.6285714285714286
0.16530088612092225,0.645242802242122
0.14601644696491073,0.5702990772672228
0.154863813229572,0.622568093385214
0.17024823108404002,0.6645665823320871
0.16537867078825347,0.633693972179289
0.16635835756371714,0.6497664595965489
0.1627172195892575,0.6003159557661928
0.16335526134849584,0.6375928567869555
0.15736782307604916,0.6146732233196797
0.15993375780954316,0.6242054334415092
0.14594192107222637,0.588235294117647
0.16156202143950996,0.6125574272588056
0.15798180314309346,0.6286186931348221
0.17190831828190167,0.6709785943024528
0.16286675854961422,0.63603807023383
0.1523809523809524,0.6153846153846154
0.16168582375478927,0.5823754789272031
0.15935334872979215,0.6389530408006159
0.15407190022010273,0.5722670579603815
0.15798472518899856,0.6169515601888329
0.1642120765832106,0.6406480117820323
0.16543025497139238,0.6456595697870589
0.1707123503395358,0.6664229386885421
0.1553323029366306,0.633693972179289
0.16586441956117404,0.6476656960528687
0.16165413533834586,0.631578947368421
0.1546134663341646,0.5985037406483791
0.1573225563958893,0.614382679591359
0.14873417721518986,0.5775316455696202
0.16007794634256112,0.625125274018581
0.15936701532314107,0.6220927812610441
0.17163385790682342,0.66990573686373
0.17422188197030394,0.6802839267165501
0.15429831006612785,0.5804555473916239
0.15968992248062017,0.6046511627906976
0.14714494875549047,0.5636896046852123
0.15083798882681565,0.5746209098164405
0.16887638732498989,0.6590842153678993
0.15340501792114694,0.5949820788530465
0.16167664670658682,0.62874251497006
0.1473851030110935,0.6259904912836767
0.14931087289433384,0.5283307810107197
0.1590380139643134,0.574088440651668
0.1592893349691455,0.6217338468795776
0.15674453654860587,0.6330067822155238
0.15215686274509804,0.5803921568627451
0.1688421730969151,0.6590205435781971
0.16945272052545113,0.661368095862986
0.14719626168224298,0.5841121495327103
0.16424809419866593,0.6410967323764508
0.18067310627850625,0.7053152699026195
0.16844735587160464,0.6577596767155574
0.15757543416311676,0.6153062876082444
0.17016571024418714,0.6644721078883884
0.1515390686661405,0.5603788476716653
0.15502183406113537,0.5458515283842794
0.15343627916421101,0.5992055404685653
0.16870961838943133,0.6588779583810643
0.15627292736610418,0.5722670579603815
0.1537313432835821,0.5223880597014925
0.1536502546689304,0.6027164685908319
0.1477635782747604,0.5111821086261981
0.14803392444101773,0.6090979182729376
0.178857474114368,0.6981013058686403
0.15220700152207,0.6164383561643836
0.1651306738071654,0.6444563092820145
0.15884327978697366,0.6200911082602782
0.1551987767584098,0.6039755351681957
0.15757109915449655,0.6072252113758647
0.15541066176623297,0.6065973310141992
0.15251572327044025,0.6132075471698113
0.16207710464201416,0.6687647521636507
0.15789473684210525,0.6037151702786379
0.1646725450783129,0.6430579749057728
0.16434108527131783,0.6124031007751938
0.15765765765765766,0.6231231231231231
0.15697824147755532,0.6128730998277852
0.1704854041021467,0.665758236531938
0.15339233038348082,0.5752212389380531
0.1561452226974636,0.6093483585425711
0.17206539370742144,0.6716064885517548
0.1665787284914424,0.650236706003358
0.16902757044608785,0.6600656018114471
0.1631656707477046,0.6367168233817694
0.1526990998618427,0.5963388918187325
0.1526479750778816,0.5919003115264797
0.1482889733840304,0.5703422053231939
0.15485194804334027,0.6043345113272287
0.16078793326166124,0.6278975663949209
0.16590985795457777,0.6474207198146376
0.15683345780433158,0.6123973114264376
0.15152622637579496,0.5916811699397231
0.16694148537851347,0.6514523315596068
0.15277988096109213,0.5965585228984789
0.15801024140453548,0.6144842721287491
0.15471167369901548,0.5977496483825598
0.16870584746144876,0.6587668451117749
0.1600355093676264,0.624844780299614
0.1617866493672143,0.6318274795719293
0.16233733359183983,0.6336789891166684
0.16049228833086243,0.6265314921572072
0.16603246167201993,0.6479872297135004
0.17181389691909882,0.670932348199449
0.15924419404161538,0.6218601752578169
0.15965166908563136,0.5515239477503628
0.16313897136700603,0.6368578516705534
0.14418850971578176,0.5627557375082827
0.170355161640941,0.6647724917221943
0.16772378160270138,0.6549745187352022
0.16149710938186404,0.6306615805665119
0.14731710229146636,0.5749605806238205
0.15579185067875895,0.6082786875032855
0.15421303656597773,0.604133545310016
0.16915805655604446,0.6602911448979362
0.16940485792129195,0.6613368142835754
0.15545039665045773,0.6068608050142271
0.1677089495373557,0.6549059848276297
0.15905743740795286,0.5817378497790868
0.16977077363896848,0.6017191977077364
0.1586999074026981,0.6195951092201228
0.15315985130111523,0.587360594795539
0.15276119454667228,0.5964721793604206
0.15304942998579646,0.5972628890664593
0.15967016491754124,0.6146926536731634
0.1536231884057971,0.6086956521739131
0.16631430584918958,0.6131078224101479
0.15534682080924855,0.5852601156069364
0.16114969562941883,0.6293132937575515
0.16432321798662008,0.641799858592796
0.15580524344569288,0.6292134831460674
0.15438871473354232,0.6269592476489029
0.16447368421052633,0.6067251461988303
0.15772504419890182,0.6156694507528451
0.15968379446640316,0.6719367588932806
0.15133712621465642,0.5906559086058994
0.16206199355979206,0.6324938171926112
0.1759486999056556,0.6869488892685097
0.16145390943066,0.6302900019836681
0.16339317709846235,0.6378563175812078
0.17149762434563764,0.6693736814142326
0.1689151252690334,0.6596400116825478
0.16283503538663308,0.6354534673248451
0.15600624024961,0.592823712948518
0.15449878230334566,0.6032561979714914
0.1637521498944709,0.6390723486100506
0.15529411764705883,0.6039215686274509
0.14785714285714285,0.6071428571428571
0.1573926868044515,0.6200317965023847
0.15034107943140665,0.5871051747469834
0.15637860082304528,0.6666666666666666
0.16375587019502943,0.6392670036043299
0.16184971098265896,0.6286127167630058
0.1474352639211772,0.5756501380350841
0.15562403697996918,0.608628659476117
0.15380621660518895,0.6006041488213665
0.1659634317862166,0.6399437412095641
0.15807898962754666,0.6170575557680547
0.15312046444121916,0.6095791001451378
0.16214233308877476,0.5942773294203961
0.15974212034383956,0.666189111747851
0.16107329682398142,0.6287032875040216
0.16164383561643836,0.5821917808219178
0.15422885572139303,0.5472636815920399
0.1556567957479119,0.6302201974183751
0.17224562480279318,0.6726349150078645
0.1611962071480671,0.5762217359591539
0.15714454441180783,0.6133152932523851
0.154777348894321,0.6044646188916641
0.14792899408284024,0.599112426035503
0.16028880866425993,0.592057761732852
0.16352675207234363,0.6857573474001508
0.16015625,0.6171875
0.15716374269005848,0.6359649122807017
0.15501081470800288,0.6200432588320116
0.15722083694349565,0.6135859601418011
0.16282653088019972,0.6355897739227261
0.16031696805104867,0.6260607732863835
0.16863586063432193,0.6582556445729837
0.1612002791346825,0.6420097697138869
0.1473188601579245,0.5748967701800919
0.15482954545454544,0.6321022727272727
0.15976095188663744,0.6235761439643382
0.15518546555639667,0.6131718395155186
0.17202765256315822,0.6718227607583656
0.16974431818181818,0.6178977272727272
0.1594139966173783,0.6225612318133233
0.16515480517316616,0.6445678120814216
0.1738725722610345,0.6785697768167721
0.16329588014981272,0.5842696629213483
0.15611215399901007,0.6092763557652204
0.16690458664998614,0.65155859032649
0.16188197767145135,0.6220095693779905
0.15882806476484193,0.6553585196607556
0.15752638876567393,0.6151614017887927
0.1694462975316878,0.6337558372248165
0.15586206896551724,0.5793103448275863
